"","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9","Comp.10","Comp.11","Comp.12","Comp.13","Comp.14","Comp.15","Comp.16","Comp.17","Comp.18","Comp.19","Comp.20","Comp.21","Comp.22","Comp.23","Comp.24","Comp.25"
"q11",0.258161191580916,-0.103955373809362,-0.0152172645007283,-0.209391609155523,-0.0732261878099447,0.00932354568331203,-0.147448282376785,0.0661349888555479,0.176139075002675,-0.0887259385031573,-0.184738447919874,-0.113371661911858,0.0962512896080342,0.0352583368880146,-0.17770626940064,0.215195563939882,-0.183101970878837,0.307715040057305,-0.240337702497328,-0.355800150100681,5.77722128032865e-05,0.575752382109637,-0.168972046680075,-0.00359430542393577,-0.00221644142056507
"q12",0.0151101886400971,-0.391700617693737,-0.283659377354679,0.567355112199714,-0.244898712125918,0.377747873132137,0.177255174936614,0.175386166907394,-0.0392096527950027,0.148079923000807,-0.125628858322621,0.166822166465451,0.235640097265127,-0.137396429816055,-0.00131206240633417,0.0819470945462518,-0.108887943492056,0.120497375687628,0.0365379958684381,-0.0172768074570728,-0.00406087167993,-0.00513029612384056,0.049412153157244,0.0186209796258881,0.0100043920400658
"q13",0.229502240618489,0.0644721240270614,-0.166917703206864,-0.042163029735877,-0.689567587415803,-0.145463571048009,-0.491593282610563,-0.0241352584431174,-0.115668924423654,-0.0703045094879384,-0.0781942990008213,0.037951655212893,-0.0618759122979836,-0.208600856313572,0.0688275578373061,-0.229060887888167,0.121475949993292,-0.155631145659976,0.0456181159990768,0.0409465534377262,-0.00470585543757548,-0.012934478477949,0.0110358028864871,0.0328814350439377,0.0083645691029273
"q14",-0.319898293956581,-0.260247761104589,-0.426981546634263,0.10446633638949,0.112540040159239,-0.199198289766352,-0.235486000589298,-0.0342338955621559,-0.0858192014001651,0.00644286553860904,-0.0186092526777736,-0.346199899721352,-0.113742406331333,0.329843641978247,-0.387848027021372,-0.190057726564518,-0.0138896447580427,0.00463495565083633,0.219098255452889,-0.144406154028758,0.100752882046083,-0.0241444294099729,-0.0240884647457394,0.0607541421923407,-0.0881621943125615
"q15",-0.0491517558874935,-0.519426755827837,0.24389188040971,-0.135965454423481,-0.127569664564537,-0.554311816406506,0.113495562673316,-0.163931025306093,0.0942627052943021,0.427741832596693,-0.112637132671728,0.228520756929584,0.0903917691754337,0.0165226043670446,-0.0136624852226452,0.0649428947391435,0.0239763627128562,-0.0355879862029139,0.0108817063484153,0.0869529984193275,-0.000251792184205651,0.0310399300881798,0.065539431370362,-0.0393621819102008,-0.0241994513399357
"q16",0.0480410549448519,-0.188730140422725,0.0375986769858939,-0.108820558296373,-0.0549096582457469,0.0736096864803281,0.0730851142684417,0.0373528692994566,0.0397997080082967,-0.041258229972392,-0.0730619927111619,0.0429543709417463,-0.121924149194306,0.0771820077876809,-0.0390626665083299,-0.0010815395242257,-0.0128152964576348,-0.101885936148158,-0.0455085126827469,-0.1038324373534,-0.0665566754623923,-0.344266412823896,-0.672967311352167,0.258340440813315,0.484620636281305
"q17",-0.0149296241701456,0.262551289834777,0.000871554982294437,-0.0774500253342809,-0.327994993959818,-0.0768627647535084,0.169802691831893,-0.0476774667188402,-0.0669816492823475,0.0358747990226432,-0.0148767258932717,0.0164117422924575,-0.05598761504581,0.122862047380684,-0.183636539273201,0.330708993280578,0.0890332218170888,0.598097859994623,0.147930742972387,0.0947034654467398,0.317537514767058,-0.304088019257413,-0.0459812952294828,0.0792954555749696,-0.120263819132139
"q18",-0.374110347456681,-0.215361047054906,0.148808064667195,-0.0596807395371552,-0.0605233241194415,0.198794755726913,-0.0641519033806411,0.00556958895783226,-0.102565154151782,-0.0716900207977829,-0.411422061445682,-0.245144680476005,-0.271313836204663,0.0255350612043089,0.473113966955328,0.14977444286372,0.382501600609406,0.085494624624271,-0.0540820610140214,-0.0506495862627134,0.0542256728661807,0.0932693284961828,0.0482393593845528,0.0290167770401793,-0.0339900395966332
"q19",-0.273844650794853,0.12247953536903,-0.0600331330858895,-0.061175068937488,-0.0425053074487242,-0.0704596861611736,-0.0628445322751928,-0.00714011845420709,-0.406026109214539,-0.0187881650864758,-0.27850960051805,0.0750471068198433,0.0372147093599493,0.0500737405353864,-0.0714792714334297,0.119488438610427,-0.410467052609906,0.0184079322923139,-0.355309678633798,0.262150233918502,-0.447154983585037,-0.0820580623902187,-0.0926829481434978,0.0474424298756622,-0.197203158519967
"q20",0.165018944078699,-0.0163226023478187,-0.20023836274819,-0.0307651267768389,-0.0764852933833703,-0.0705005511133786,-0.0153829654194261,0.0295406842768549,0.0956409099598913,0.0186728890392784,0.117563047910472,-0.00394096347457933,-0.190921342339198,0.395629292104021,0.537744060090889,0.266729255138959,-0.478928957326401,-0.108683307406084,0.309843608937912,0.026633401860293,0.00546615695196107,0.035820978523229,0.0301779558003288,0.0466552273768277,-0.0247756903004783
"q21",-0.119349813780352,0.10525286132302,-0.110268975147128,0.0418184883071198,-0.0837608192673069,-0.0651031949930747,0.0316559131199804,-0.0563014026271291,-0.108725994106024,0.0686653014005305,0.00571736440182342,-0.0790341844547693,-0.0833720248553163,0.0437498135412663,-0.030918263999105,0.0596667652557205,-0.0204307496683632,0.137399695479422,0.0293084652837363,0.114556529336203,-0.106612389312111,0.126391030105005,0.0866904954871686,-0.640934803878473,0.655907756303878
"q22",0.019950111984126,-0.227812815623755,-0.0529658550810353,-0.382313032736113,-0.0322489354140824,0.0350971674854703,0.130128963421823,0.218367612934074,-0.520849438134683,0.0744752086577405,0.413318222383724,-0.163326087153441,0.252999373244461,-0.0559342989321342,0.240040260316628,-0.236689836248506,-0.0361413923912784,0.210117027461276,-0.0633800310720565,-0.149067481522629,0.0615562689640129,-0.0310577476954653,0.0112565708152176,-0.00680270284919579,0.0103858744159204
"q23",0.0685327629103279,-0.231927560863629,0.0108104080112083,-0.131608169765659,-0.102826191824619,0.170458389746796,0.221504850479634,0.0695567164697471,-0.0700156584332835,-0.0572327700157392,0.120763769577734,0.0535589210372941,-0.687281955414797,-0.143421534677222,-0.261230019010323,-0.0584082083053979,-0.216497512544026,-0.116037681925543,-0.215721162937397,0.18159062308386,0.256626765392974,0.0981211469684277,0.148717875042135,-0.0220712126984127,-0.0489743063627028
"q24",0.343715733715351,-0.1769302724619,-0.152057901459339,-0.0706335362521171,0.0741888259765314,0.0342626585328773,0.0818392297589301,0.0403863572050812,0.111236349440892,0.0215850198736615,0.107139223215867,-0.216415450892971,-0.166707442449425,-0.00618230889103011,-0.0461443884816538,0.0121620201237378,0.319000546809778,0.243601582725038,0.16046530208759,0.386713002243067,-0.592106598455861,0.0464344762419711,-0.0366087358233608,0.0604400024183299,-0.109719707937153
"q25",0.0279403064945876,0.165615436657983,-0.359531141821203,-0.376823481373385,0.060877439011939,0.183868507869689,0.0493728789775,0.105523875662902,-0.0749052684990181,0.472917912021824,-0.152217809000513,-0.0595392311925973,0.0695986744256945,-0.170689201213733,-0.140142640273255,0.380448788242062,0.156853788344011,-0.391703492106455,0.104747969950539,-0.0448842729050838,0.0589956575790371,0.00581498966496162,0.0200521773933986,0.00763491384363899,-0.0105887509400505
